"filename","tc"
"2d_3090TC_V_Block_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.265961"
"2d_3090TC_V_Warp_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","3.426260"
"2d_3090TC_V_Block_NonPersist_Reduction_IntType_Atomic.cu
","0.539349"
"2d_3090TC_V_Thread_Persist_Reduction_IntType_CudaAtomic.cu
","8.657135"
"2d_3090TC_V_Warp_Persist_GlobalAdd_IntType_Atomic.cu
","5.884683"
"2d_3090TC_V_Thread_NonPersist_BlockAdd_IntType_Atomic.cu
","10.911299"
"2d_3090TC_V_Thread_NonPersist_Reduction_IntType_CudaAtomic.cu
","11.027376"
"2d_3090TC_V_Block_Persist_Reduction_IntType_CudaAtomic.cu
","0.716407"
"2d_3090TC_V_Block_Persist_Reduction_IntType_Atomic.cu
","0.716880"
"2d_3090TC_V_Block_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.751592"
"2d_3090TC_V_Thread_Persist_GlobalAdd_IntType_Atomic.cu
","8.447926"
"2d_3090TC_V_Thread_NonPersist_Reduction_IntType_Atomic.cu
","10.913633"
"2d_3090TC_V_Warp_NonPersist_Reduction_IntType_CudaAtomic.cu
","3.387542"
"2d_3090TC_V_Warp_NonPersist_GlobalAdd_IntType_Atomic.cu
","6.226422"
"2d_3090TC_V_Warp_Persist_Reduction_IntType_CudaAtomic.cu
","8.364465"
"2d_3090TC_V_Block_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.267934"
"2d_3090TC_V_Thread_Persist_BlockAdd_IntType_CudaAtomic.cu
","8.570140"
"2d_3090TC_V_Thread_NonPersist_GlobalAdd_IntType_Atomic.cu
","10.219792"
"2d_3090TC_V_Warp_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","1.306951"
"2d_3090TC_V_Thread_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","11.296747"
"2d_3090TC_V_Block_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.186455"
"2d_3090TC_V_Warp_Persist_BlockAdd_IntType_CudaAtomic.cu
","8.328843"
"2d_3090TC_V_Warp_Persist_BlockAdd_IntType_Atomic.cu
","8.183736"
"2d_3090TC_V_Block_Persist_GlobalAdd_IntType_Atomic.cu
","0.703410"
"2d_3090TC_V_Thread_Persist_BlockAdd_IntType_Atomic.cu
","8.380941"
"2d_3090TC_V_Thread_Persist_GlobalAdd_IntType_CudaAtomic.cu
","3.982660"
"2d_3090TC_V_Warp_Persist_GlobalAdd_IntType_CudaAtomic.cu
","1.132472"
"2d_3090TC_V_Thread_Persist_Reduction_IntType_Atomic.cu
","8.396346"
"2d_3090TC_V_Thread_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","3.571999"
"2d_3090TC_V_Warp_NonPersist_BlockAdd_IntType_Atomic.cu
","6.134350"
"2d_3090TC_V_Block_NonPersist_BlockAdd_IntType_Atomic.cu
","0.586210"
"2d_3090TC_V_Block_Persist_BlockAdd_IntType_Atomic.cu
","0.703537"
"2d_3090TC_V_Block_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.484696"
"2d_3090TC_V_Block_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.702822"
"2d_3090TC_V_Warp_NonPersist_Reduction_IntType_Atomic.cu
","5.877086"
"rmat_3090TC_E_Block_Persist_Reduction_IntType_CudaAtomic.cu
","0.209326"
"rmat_3090TC_E_Warp_Persist_Reduction_IntType_CudaAtomic.cu
","1.515922"
"rmat_3090TC_E_Thread_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.759963"
"rmat_3090TC_E_Block_NonPersist_Reduction_IntType_Atomic.cu
","0.186312"
"rmat_3090TC_E_Warp_Persist_BlockAdd_IntType_CudaAtomic.cu
","1.508823"
"rmat_3090TC_E_Warp_Persist_GlobalAdd_IntType_CudaAtomic.cu
","1.322448"
"rmat_3090TC_E_Warp_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.695154"
"rmat_3090TC_E_Thread_Persist_Reduction_IntType_Atomic.cu
","0.789771"
"rmat_3090TC_E_Warp_Persist_BlockAdd_IntType_Atomic.cu
","1.523487"
"rmat_3090TC_E_Block_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.077113"
"rmat_3090TC_E_Block_Persist_GlobalAdd_IntType_Atomic.cu
","0.209650"
